ID карточки,ID товара,ISBN,Автор,Возраст,Год издания,Голоса,Издательство,Кол-во страниц,Название,Обложка,Переводчик,Редактор,Рейтинг,Серия,Составитель,Тип обложки,Тираж,Формат,Художник,Цена
792295,2450634,9785783317118,Пушкин А.,0+,2014,0,Фламинго,,Сказки,https://img-gorod.ru/upload/iblock/d9e/d9e065a75bad773c2b4b1dc5dc27e4f8.jpg,,,0,,,Твердая бумажная,6000,26.7 x 20.2 x 0.7,,429
793225,2451019,9785926816614,Пушкин А.,0+,2015,0,Речь СПб,32,Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/01c/01c526c1065ea388d2ea5e330bc29ce6.jpg,,,0,Любимая мамина книжка,,Мягкая бумажная,5000,26 x 20 x 0.4,Носкович Нина Алексеевна,
793322,2451164,9785378203055,Пушкин А.,0+,2014,0,Проф-пресс,32,У Лукоморья дуб зеленый…,https://img-gorod.ru/upload/iblock/c0f/c0f3f2d86a9a5ed57495d04c7b81229e.jpg,,,0,3 любимых сказки,,Твердая глянцевая,5000,20 x 14 x 0.5,Кравец Юрий,69
794460,2452111,9785880931811,Пушкин А.,,2009,0,Звонница-МГ,,Сказка о попе и его работнике Балде. Русская сказка,https://img-gorod.ru/upload/iblock/53e/53e69ce0912500b100381efefbd2b097.jpg,,,0,Русская сказка,,Мягкая бумажная,3000,29 x 20 x 0.1,Саморезов М.,18
795226,2195811,9785379009748,Пушкин А.,,2009,0,Сибирское университетское издательство. Новосибирс,143,Руслан и Людмила,https://img-gorod.ru/upload/iblock/561/56133d9f1059eedd2e5342556377a2c7.jpg,,,0,Русская литература,,Мягкая глянцевая,,21 x 14 x 0.6,,61
795482,2452551,9785378225248,Пушкин А.,0+,2014,0,Проф-пресс,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/dbf/dbf9d4af322859d71a5ce4420aa4c1e1.jpg,,,0,,,Картон,5000,21.5 x 15.6 x 0.5,Иванеева Евгения,88
806740,2157804,9785955512433,Пушкин А.,,2008,0,Дрофа-Плюс,112,Дубровский,https://img-gorod.ru/upload/iblock/89e/89eb0b9b459e3a6091835f163197155e.jpg,,,0,Школьное чтение,,Мягкая глянцевая,,21 x 14 x 0.5,,
808757,2196638,9785903623068,Пушкин А.,,2008,0,Граст,,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/549/549b73260dbf35dccd0ce00b40eaffce.jpg,,,0,Книжка-детям,,Мягкая бумажная,,23.5 x 16 x 0.1,,36
808758,2196644,9785903623051,Пушкин А.,,2008,0,Граст,,У Лукоморья,https://img-gorod.ru/upload/iblock/eb6/eb624a248b65de3f0f627102c237511a.jpg,,,0,Книжка-детям,,Мягкая бумажная,,23.5 x 16 x 0.1,,36
810340,2453969,9785373071512,Пушкин А.,,2015,0,Олма Медиагрупп,144,"И жизнь, и слезы, и любовь...",https://img-gorod.ru/upload/iblock/9ca/9caf89d55c76117cc2bf4d9ba3579d03.jpg,,"Бутромеев В.В., Бутромеев В.П.",0,Сокровища человечества,,Твердая бумажная,2500,29.5 x 24.6 x 3,,
810341,2453970,9785373071529,Пушкин А.,,2015,0,Олма Медиагрупп,144,"И жизнь, и слезы, и любовь...",https://img-gorod.ru/upload/iblock/a20/a20270f1b1cd7e7e437305b54e2bf719.jpg,,"Бутромеев В.П., Бутромеев В.В.",0,Сокровища человечества,,"Твердая, ткань",500,28.5 x 24.3 x 1.5,,1578
810342,2453971,9785373071505,Пушкин А.,,2015,0,Олма Медиагрупп,144,"И жизнь, и слезы, и любовь...",https://img-gorod.ru/upload/iblock/ab9/ab9272a713172b4724537df8f2671ea7.jpg,,"Бутромеев В.П., Бутромеев В.В.",0,Сокровища человечества,,Дутая,2500,28.5 x 24.5 x 2,,689
815453,2457133,9785699767519,Пушкин А.,0+,2015,0,Эксмо,64,Стихи детям,https://img-gorod.ru/upload/iblock/7bd/7bda5948282e2477658fcc727d6a71ab.jpg,,,0,,,Твердая бумажная,3000,26.4 x 20.4 x 1,Канивец Владимир,412
815875,2457340,9785389093812,Пушкин А.,0+,2015,0,Махаон,112,Сказки,https://img-gorod.ru/upload/iblock/4a9/4a95a137435ebf7daf25edf447c1e971.jpg,,Баканова Е. А.,0,Библиотека детской классики,,Твердая бумажная,5000,24.3 x 20.2 x 1,Коркин Владимир,244
821298,2460777,9785465030120,Пушкин А.,,2015,0,Омега,96,Повести Белкина,https://img-gorod.ru/upload/iblock/391/391601b0ac4990e7b37852791af5ebe8.jpg,,,0,Школьная библиотека,,Твердая глянцевая,8000,20.6 x 14.6 x 0.8,,93
821821,2461164,9785960303361,Пушкин А.,6+,2015,0,СЗКЭО СПб,168,Сказки. Руслан и Людмила. Песнь о Вещем Олеге,https://img-gorod.ru/upload/iblock/dac/dac07a2d39c49824ae08bea0e2db7183.jpg,,,0,Иллюстрированная детская классика,,Твердая глянцевая,3000,28.7 x 21.5 x 1.9,,484
823676,2462356,9785378212163,Пушкин А.,0+,2014,0,Проф-пресс,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/842/8420f677f334c8aba698f3277ad988c7.jpg,,,0,Для мальчиков и девочек,,Дутая,5000,23 x 16.4 x 1,Кравец Юрий,116
825794,2076381,5847503687,Пушкин А.,,2006,0,Мартин,128,Метель Повести Белкина,https://img-gorod.ru/upload/iblock/26d/26d4ec0fd0ad39030d9e396aadb163d3.jpg,,,0,Избранная классика,,Твердая бумажная,,17.3 x 11.5 x 1,,
825968,2464157,9785926817970,Пушкин А.,6+,2015,0,Речь СПб,16,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/f25/f2544876a561db62d456348b6b2c54f8.jpg,,,0,Любимая мамина книжка,,Мягкая бумажная,7000,26 x 20 x 0.3,Лаптев Алексей Михайлович,
827703,2465357,9785389074583,Пушкин А.,12+,2015,0,Азбука СПб,352,Поэмы,https://img-gorod.ru/upload/iblock/1d9/1d9cd5a415ad65eccc1e6576b1cf7a56.jpg,,,0,Азбука-классика. Школьная библиотека,,Твердая глянцевая,4000,20.6 x 13 x 1.85,,142
827922,2464625,9785767022007,Пушкин А.,,2014,0,Чувашское книжное издательство,64,Сказки. Юмахсем,https://img-gorod.ru/upload/iblock/298/2989e31ccd1d05a4deda339b77f703f8.jpg,,,0,,,Мягкая бумажная,1500,26 x 20.2 x 0.4,,198
828007,2465533,9785353071549,Пушкин А.,0+,2015,0,Росмэн,64,"Сказка о царе Салтане, о сыне его славном и могучем богатыре князе Гвидоне Салтановиче и о прекрасной царевне Лебеди",https://img-gorod.ru/upload/iblock/ffb/ffbbddf534c7097341ccbbc19ae9a1dc.jpg,,,0,Библиотека детского сада,,Твердая глянцевая,7000,22 x 16.7 x 0.6,,165
828008,2465534,9785353071464,Пушкин А.,0+,2015,0,Росмэн,48,Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/212/212a7b0ebee7ab040e59aa6899cbefd0.jpg,,,0,Библиотека детского сада,,Твердая глянцевая,7000,22 x 16.7 x 0.6,,165
829816,2167194,9785813804939,Пушкин А.,,2008,0,Русич - М Смоленск,624,Пушкин Избранное,https://img-gorod.ru/upload/iblock/e41/e41c234782aebad83011f1f95f6ec7b0.jpg,,,0,Библиотека поэзии,,Твердая глянцевая,,20.8 x 13 x 3.2,,
830861,2466954,9785919414056,Пушкин А.,,2012,0,С-Трейд,,Сказка о попе и о работнике его Балде,https://img-gorod.ru/upload/iblock/651/651dc2cd953f33e6b56b1cfff6c132cb.jpg,,,0,Любимые истории,,Картон,5000,17.5 x 20 x 1,,365
830888,2466992,9785373073783,Пушкин А.,0+,2015,0,Олма Медиагрупп,304,Сказки А.С. Пушкина,https://img-gorod.ru/upload/iblock/ebb/ebb34d5ac5317bb43f8a921d183584d7.jpg,,,0,Сказки великих писателей,,Дутая,4000,26 x 20 x 2.5,,770
831057,2467065,9785433501102,Пушкин А.,6+,2015,0,Нигма,152,Руслан и Людмила. Поэма,https://img-gorod.ru/upload/iblock/ad9/ad91d362f35bebdfb34b0a31ee6ea4c5.jpg,,,0,,,Твердая бумажная,3000,28.5 x 22 x 1.6,Маврина Татьяна Алексеевна,662
833432,2061177,595820016X,Пушкин А.,,2005,0,Фортуна Эл,120,Маленькие трагедии,https://img-gorod.ru/upload/iblock/638/638848a2361172446abf1168909181a0.jpg,,,0,Книжная коллекция,,Твердая бумажная,,26.5 x 20.3 x 1.3,,
834186,2468919,9785465030908,Пушкин А.,6+,2015,0,Омега,82,Сказки. 1-4 классы,https://img-gorod.ru/upload/iblock/d88/d887420db3eaa9e9cb7db44f3300118e.jpg,,,0,Школьная библиотека,,Твердая глянцевая,8000,20.5 x 14.5 x 0.7,Багин,93
835577,2469797,9785170909087,Пушкин А.,0+,2015,0,АСТ,54,Сказка о рыбаке и рыбке. Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/cb4/cb4cacc7a5c144bb3154c409c53e7a6a.jpg,,,0,Библиотека начальной школы,,Твердая глянцевая,5000,22 x 14.3 x 1,Зотов Олег Константинович,119
839530,2161857,9785255016570,Пушкин А.,,2011,1,Профиздат,240,Пушкин Стихотворения Поэмы,https://img-gorod.ru/upload/iblock/0b9/0b999c5ec3561efc8cbd55bc96276eb8.jpg,,,5,Библиотека поэзии,,Твердая бумажная,5000,17 x 11 x 1.4,,204
840547,2472394,9785170880652,Пушкин А.,0+,2015,0,Малыш,106,Самые любимые сказки,https://img-gorod.ru/upload/iblock/d56/d56b8a74bd6876c3d36d4135adca6917.jpg,,,0,Мировая классика для детей,,Твердая бумажная,3000,29 x 21.7 x 1,Зотов Олег Константинович,430
840562,2472412,9785699816279,Пушкин А.,16+,2015,1,Эксмо,640,Евгений Онегин,https://img-gorod.ru/upload/iblock/cfe/cfe94de8f0a7fb20473478011608359c.jpg,,,5,100 главных книг,,Твердая бумажная,3000,20.7 x 13.3 x 3,,289
840855,2470784,9785960303538,Пушкин А.,6+,2015,0,СЗКЭО СПб,80,Золотой петушок и другие сказки А.С. Пушкина,https://img-gorod.ru/upload/iblock/faf/fafb3550ff75d90d2aca9ea37c1ab346.jpg,,,0,Золотой век книжной иллюстрации,,Твердая глянцевая,5000,28.5 x 21.5 x 1,Зворыкин,291
842245,2473412,9785170907137,Пушкин А.,16+,2015,0,АСТ,224,Уходя по-английски,https://img-gorod.ru/upload/iblock/c2d/c2d2bb7161e4e20150abdf7567ab09b8.jpg,,,0,,,Твердая глянцевая,2000,20.7 x 13 x 1.5,,253
843212,2474013,9785433502246,Пушкин А.,6+,2015,0,Нигма,16,Сказка о попе и работнике его Балде,https://img-gorod.ru/upload/iblock/df8/df83f50ba4e476d3b64d758590e64360.jpg,,Карпова Е.,0,,,Мягкая бумажная,5000,27.5 x 21.3 x 0.4,Каневский Аминадав Моисеевич,130
848526,2477881,9785353075325,Пушкин А.,6+,2015,0,Росмэн,48,Сказка о рыбаке и рыбке. Сказки,https://img-gorod.ru/upload/iblock/525/525c48c2b0193506cafd333e2087f1a5.jpg,,,0,Любимые сказки,,Твердая глянцевая,7000,22 x 16.5 x 0.4,Лебедев,130
848527,2477882,9785353075318,Пушкин А.,6+,2015,0,Росмэн,48,Сказка о мертвой царевне,https://img-gorod.ru/upload/iblock/8c6/8c60cc92f5327d8715e4aaa3702de81a.jpg,,,0,Любимые сказки,,Твердая глянцевая,7000,22 x 16.5 x 0.4,Лебедев,134
850401,2478982,9785465030984,Пушкин А.,,2015,0,Омега,112,Руслан и Людмила,https://img-gorod.ru/upload/iblock/247/24710ee3361e048e0b0d06fcba3b0c2d.jpg,,,0,Школьная библиотека,,Твердая глянцевая,8000,20.5 x 14.5 x 1,Минкина,92
850455,2479134,9785906044310,Пушкин А.,,2015,0,ТомСувенир,224,Поэмы: Братья разбойники. Бахчисарайский фонтан. Цыганы. Граф Нулин. Тазит. Домик в Коломне,https://img-gorod.ru/upload/iblock/ef8/ef8b8e29781a493c78e33846a9817c7b.jpg,,,0,,,Суперобложка,500,7 x 5.5 x 1.8,,264
850674,2479389,9785903162062,Пушкин А.,,2016,0,Планета,216,Сказки А.С. Пушкина с рисунками и пояснениями,https://img-gorod.ru/upload/iblock/935/9358c211ca652512256482bce8174536.jpg,,,0,,Непомнщий В.С.,Твердая бумажная,3000,24.3 x 17.2 x 1.5,,363
850880,2479489,9785699823284,Пушкин А.,16+,2016,1,Эксмо,224,Евгений Онегин,https://img-gorod.ru/upload/iblock/f93/f93c5e565ff9881741fe2f8d22a562aa.jpg,,,5,100 главных книг,,Мягкая глянцевая,3000,18 x 11.5 x 1.3,,124
850881,2479490,9785699823215,Пушкин А.,16+,2015,1,Эксмо,224,Евгений Онегин,https://img-gorod.ru/upload/iblock/619/619862cad99b3331de4f3c98ea253ee6.jpg,,,5,Pocket book,,Мягкая глянцевая,3000,18 x 11.5 x 1.2,,129
860326,2487098,9785353072096,Пушкин А.,6+,2015,0,Росмэн,144,Сказки,https://img-gorod.ru/upload/iblock/f24/f24dbdd2ae0e12f687fad31c5969d786.jpg,,,0,Внеклассное чтение,,Твердая глянцевая,12000,20.7 x 13.5 x 1.1,Лебедев,116
860348,2487123,9785353074731,Пушкин А.,6+,2015,1,Росмэн,128,Руслан и Людмила,https://img-gorod.ru/upload/iblock/dfd/dfd2a5b0b749335ee5fda61d1633d0ef.jpg,,,5,,,Твердая глянцевая,5000,22.2 x 16.8 x 1.3,Брюханов,223
861509,2488177,9785445306757,Пушкин А.,6+,2015,0,Акварель Спб,48,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/b12/b1225d058fa54e58fd21f2111111ca1c.jpg,,,0,Волшебники кисти,,Твердая бумажная,4500,31 x 25 x 0.8,Ненов,458
861840,2488457,9785353076155,Пушкин А.,0+,2015,0,Росмэн,48,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/fa1/fa125ae0ac5edf405d1f64b9b3afa5a2.jpg,,,0,Библиотека детского сада,,Твердая глянцевая,7000,22 x 16.6 x 0.5,Лебедев,165
862613,2488923,9785919827252,Пушкин А.,0+,2015,0,Клевер,32,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/2fd/2fd5cbb35bc4d546e9e039f32f4dfd78.jpg,,,0,Золотой фонд всемирной детской литературы,,Мягкая глянцевая,42000,21 x 17 x 0.3,,44
862614,2488924,9785919827245,Пушкин А.,0+,2015,0,Клевер,32,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/ea4/ea4a56efc5f27aecae2235dfbba42ade.jpg,,,0,Золотой фонд всемирной детской литературы,,Мягкая глянцевая,42000,21 x 17 x 0.3,,69
862615,2488925,9785919827238,Пушкин А.,,2015,0,Клевер,32,Сказка о попе и работнике его Балде,https://img-gorod.ru/upload/iblock/33b/33b5f784ee60cac33bc81a0e79a766e7.jpg,,,0,Золотой фонд всемирной детской литературы,,Мягкая глянцевая,42000,21 x 17 x 0.3,,64
862616,2488926,9785919827221,Пушкин А.,,2015,0,Клевер,32,Сказка о мертвой царевне и о семи богатырях,https://img-gorod.ru/upload/iblock/1a7/1a77bbbba591b7b2057d4e2805eb37e6.jpg,,,0,Золотой фонд всемирной детской литературы,,Мягкая глянцевая,42000,21 x 17 x 0.3,,69
862617,2488927,9785919827276,Пушкин А.,,2015,0,Клевер,32,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/8be/8beecaf2ec9ae895b676a058f32eeb20.jpg,,,0,Золотой фонд всемирной детской литературы,,Мягкая глянцевая,42000,21 x 17 x 0.3,,69
865241,2490220,9785353076100,Пушкин А.,0+,2015,0,Росмэн,256,Сказки,https://img-gorod.ru/upload/iblock/f19/f193897577c803e48275e303cd7c5ae0.jpg,,,0,Сказки в подарок,,Твердая глянцевая,5000,28.3 x 21.8 x 3.1,"Лебедев А., Ненов В.",896
865456,2490474,9785170931217,Пушкин А.,12+,2015,0,АСТ,352,Евгений Онегин,https://img-gorod.ru/upload/iblock/95c/95ce52bd216f4f936549f9166ee1df1c.jpg,,,0,Эксклюзив: Русская классика,,Мягкая бумажная,5000,18 x 11.5 x 1.6,,122
866308,2491010,9785957330042,Пушкин А.,6+,2015,0,Весь - Добрые вести,22,"Сказка о царе Салтане, о сыне его славном и могучем богатыре князе Гвидоне Салтановиче и о прекрасной царевне лебеди",https://img-gorod.ru/upload/iblock/116/1160e98eb7fc5fbf6d4e669d11ec540d.jpg,,,0,,,Мягкая бумажная,5000,30 x 23.5 x 0.3,Билибин,
867160,2491510,9785880932818,Пушкин А.,,2018,0,Звонница-МГ,24,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/9aa/9aa941e58f153a0a1238f09ff8578894.jpg,,,0,Мастера иллюстрации,,Мягкая бумажная,,29 x 22 x 0.2,Билибин,139
867161,2491511,9785880932825,Пушкин А.,,2018,0,Звонница-МГ,16,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/d08/d08959338b442a089f3ba0e5ef9387e2.jpg,,,0,Мастера иллюстрации,,Мягкая бумажная,1500,29 x 22 x 0.2,Билибин,99
867162,2491512,9785880932832,Пушкин А.,,2018,0,Звонница-МГ,12,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/c4f/c4ff7a5501a96689ee46d64c37fb1d1e.jpg,,,0,Мастера иллюстрации,,Мягкая бумажная,1500,29 x 22 x 0.2,Билибин Иван,99
868536,2492599,9785389104471,Пушкин А.,16+,2015,0,Азбука СПб,320,Стихотворения,https://img-gorod.ru/upload/iblock/769/7690f61c4044f3fda3497a8baf227f9d.jpg,,,0,Азбука-классика. Школьная библиотека,,Твердая глянцевая,5000,20.7 x 13 x 1.8,,142
869748,2494738,9785367040852,Пушкин А.,0+,2015,0,"Амфора, ООО",48,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/e76/e761e1f97717702c58cf539ba1fead1a.jpg,,,0,Сказка за сказкой,,Твердая бумажная,8000,24.7 x 17.8 x 0.8,,256
869751,2494743,9785367040845,Пушкин А.,0+,2015,0,"Амфора, ООО",48,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/ee3/ee3b3780ff5420e77a3e6e911d1e0f29.jpg,,,0,Сказка за сказкой,,Твердая бумажная,8000,24.7 x 17.8 x 0.8,,256
870613,2495747,9785170928071,Пушкин А.,12+,2015,0,АСТ,352,Капитанская дочка,https://img-gorod.ru/upload/iblock/2de/2de0333b5ba44e5d45c115b6518448fd.jpg,,,0,Эксклюзив: Русская классика,,Мягкая бумажная,5000,18 x 11.3 x 1.5,,130
873766,2498071,9785353073536,Пушкин А.,0+,2015,0,Росмэн,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/0fa/0fa8f34d35834b55426176cb0dd3e80a.jpg,,,0,Книжка-панорамка,,Твердая глянцевая,7000,19.6 x 25.7 x 1.3,,285
887261,2508169,9785960303811,Пушкин А.,6+,2016,2,СЗКЭО СПб,128,Лукоморье. Песнь о Вещем Олеге. Сказки,https://img-gorod.ru/upload/iblock/cec/cecb4db6165b3d240eafdea8a9caa55e.jpg,,,5,Иллюстрированная детская классика,,Твердая глянцевая,4000,29 x 21.8 x 1.6,Бартрам и др.,440
887284,2508194,9785353077633,Пушкин А.,0+,2016,0,Росмэн,64,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/8a7/8a7949a368b46d720f4bef5665c26035.jpg,,,0,Детская библиотека,,Твердая глянцевая,10000,22.2 x 14.5 x 0.7,Лебедев,107
887285,2508195,9785353077596,Пушкин А.,0+,2016,0,Росмэн,48,Сказка о мертвой царевне,https://img-gorod.ru/upload/iblock/903/90396c2e561589fd430f9eae810cfd16.jpg,,,0,Детская библиотека,,Твердая глянцевая,10000,22.2 x 14.5 x 0.6,Лебедев,107
887286,2508196,9785353077619,Пушкин А.,0+,2016,0,Росмэн,48,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/7bd/7bd0b7cd419310e5f09edb76b77114ce.jpg,,,0,Детская библиотека,,Твердая глянцевая,10000,22.2 x 14.5 x 0.6,Лебедев,107
888973,2509238,9785926821328,Пушкин А.,0+,2016,0,Речь СПб,,У лукоморья дуб зеленый: стихотворение,https://img-gorod.ru/upload/iblock/789/789bbcbc0c2265e915c653831140e19b.jpg,,,0,,,Мягкая бумажная,,22.8 x 16 x 0.1,Кочергин,119
890110,2510094,9785389066960,Пушкин А.,6+,2016,0,Махаон,142,Руслан и Людмила. Поэма,https://img-gorod.ru/upload/iblock/5e8/5e8b6410bf6a2647d3d9d63991d4e158.jpg,,,0,Шедевры детской литературы,,Твердая бумажная,5000,29.5 x 21.5 x 1.2,Лосенко,441
890765,2510558,9785389085473,Пушкин А.,12+,2016,1,Азбука СПб,416,Капитанская дочка и другие произведения,https://img-gorod.ru/upload/iblock/6ad/6ad5bcbba98feb5275204509a452405a.jpg,,,3,Азбука-классика. Школьная библиотека,,Твердая глянцевая,5000,20.7 x 13.2 x 2.2,,142
891748,2511765,9785389108356,Пушкин А.,,2016,0,Махаон,160,Стихи и сказки,https://img-gorod.ru/upload/iblock/c5b/c5b95abd1d5261559ef2cd42f23877e3.jpg,,,0,Чтение - лучшее учение,,Твердая бумажная,12000,21.5 x 14.5 x 1.1,Коркин,114
892797,2508760,9785378255511,Пушкин А.,0+,2016,0,Проф-пресс,,У Лукоморья,https://img-gorod.ru/upload/iblock/c7a/c7a02f5d153b5509445432470902311f.jpg,,,0,Волшебная кнопочка,,Картон,7000,21.5 x 15.5 x 0.7,,286
892865,2511861,9785378256631,Пушкин А.,0+,2016,0,Проф-пресс,112,Сказки,https://img-gorod.ru/upload/iblock/e2f/e2f6b8d82098c4cdb6bf11edb68939fb.jpg,,,0,Золотая коллекция,,Твердая глянцевая,5000,25.7 x 20.3 x 1,,266
894125,1522035,9785353004851,Пушкин А.,0+,2016,0,Росмэн,,У Лукоморья,https://img-gorod.ru/upload/iblock/1f5/1f559aee8d05571fdeb4f21979d8bae8.jpg,,,0,Книжка-панорамка,,Твердая глянцевая,7000,19.7 x 25.7 x 1.5,,285
896572,2515322,5946030043,Пушкин А.,,2002,0,Классикс Стиль,240,Проза и драматургия,https://img-gorod.ru/upload/iblock/4fc/4fc99c0e979ad65d4af35da0fced8050.jpg,,,0,Школьная библиотека,,Твердая глянцевая,12000,22.3 x 15 x 1.6,,
897970,2517034,9785445309994,Пушкин А.,6+,2016,0,Акварель,48,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/cf5/cf541ae837356485c17813c9e123e6b2.jpg,,,0,Волшебники кисти,,Твердая бумажная,4000,31 x 24.4 x 0.9,Антоненков,529
898473,2517222,9785871079447,Пушкин А.,12+,2015,1,Комсомольская правда,480,Бахчисарайский фонтан,https://img-gorod.ru/upload/iblock/736/73604ab91bf0400e45d40149f5f8759b.jpg,,,5,Великие произведения о любви,,Твердая бумажная,,20.5 x 13 x 2,,65
899865,2518284,9785699887903,Пушкин А.,16+,2016,0,Издательство Э,640,Капитанская дочка,https://img-gorod.ru/upload/iblock/68e/68ee62355a9a2f9d4167c299800d7076.jpg,,,0,100 главных книг,,Твердая бумажная,2000,20.7 x 13 x 3,,274
900419,2518650,9785699883639,Пушкин А.,16+,2017,1,Издательство Э,,Дубровский,https://img-gorod.ru/upload/iblock/fcd/fcd1106f8b2296404fe26d014e144cce.jpg,,,5,Minibook,,Мягкая бумажная,5000,16.5 x 11.2 x 0.6,,19
902238,2520292,9785465032063,Пушкин А.,0+,2016,0,Омега,62,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/09b/09bb5274740c0bf51158d5c76c6da863.jpg,,,0,Для самых маленьких,,Твердая глянцевая,10000,16.5 x 11.2 x 0.9,Багин,69
902239,2520293,9785465032056,Пушкин А.,0+,2016,0,Омега,62,Сказка о царе Салтане,https://img-gorod.ru/upload/iblock/597/59737a3e18d79205f0769193db444ef3.jpg,,,0,Для самых маленьких,,Твердая глянцевая,10000,16.5 x 11.2 x 0.9,Багин,69
902591,2520611,9785170954612,Пушкин А.,0+,2016,0,АСТ,74,Сказка о золотом петушке,https://img-gorod.ru/upload/iblock/169/169445941844b451fab93400a6250618.jpg,,,0,Библиотека начальной школы,,Твердая глянцевая,5000,22 x 14.3 x 0.7,,134
908663,2526669,9785389111059,Пушкин А.,0+,2016,0,Махаон,,Сказка о рыбаке и рыбке,https://img-gorod.ru/upload/iblock/660/66008dabef8b6754fd878d7ddf457782.jpg,,,0,Мои любимые книжки,,Мягкая глянцевая,10000,21 x 16.5 x 0.2,Лаптев,46
911370,2529600,9785465032346,Пушкин А.,0+,2016,0,Омега,44,Сказки,https://img-gorod.ru/upload/iblock/76a/76ae8c71bc19b29b3d5776e42d354bec.jpg,,,0,Самые лучшие стихи и сказки,,Твердая бумажная,3000,28.5 x 21 x 0.6,Багина,254
913287,2531711,9785699904365,Пушкин А.,16+,2016,0,Издательство Э,560,Капитанская дочка,https://img-gorod.ru/upload/iblock/e32/e3266411ac772442ba73ff1fa39dd725.jpg,,,0,Книги-легенды,,Твердая бумажная,3000,20.5 x 13 x 3.3,,254
914066,2532052,5885035067,Пушкин А.,,2006,1,Диля,1152,Собрание сочинений,https://img-gorod.ru/upload/iblock/bb6/bb6be47e9223fec0b51fca1cea712ddf.jpg,,,5,Библиотека Российской Академии наук,,Твердая бумажная,2000,26.3 x 20.2 x 5.7,,886
916757,2534946,9785433504370,Пушкин А.,0+,2016,0,Нигма,8,У лукоморья дуб зеленый,https://img-gorod.ru/upload/iblock/636/6361084eb5340568919511f7e98e2f28.jpg,,,0,,,Мягкая бумажная,5000,24 x 16.5 x 0.1,,97
919051,2538367,9785699911653,Пушкин А.,16+,2016,0,Издательство Э,128,Дубровский,https://img-gorod.ru/upload/iblock/466/466ed6517a61e968e88bd1551aec2a7a.jpg,,,0,100 главных книг,,Мягкая глянцевая,6000,18 x 11.5 x 0.6,,124
920327,2536246,9785912186165,Пушкин А.,,2012,0,Русское слово,104,Капитанская дочка,https://img-gorod.ru/upload/iblock/ef1/ef1144dbc4a92e8a802e2884282fd9e0.jpg,,,0,Школьная историческая библиотека,,Твердая бумажная,1500,22 x 15 x 0.7,,122
923095,2541420,9785926822639,Пушкин А.,0+,2016,0,Речь СПб,,У лукоморья дуб зеленый,https://img-gorod.ru/upload/iblock/125/125a9d3f02fc32f89d8846e19d99e719.jpg,,,0,,,Мягкая бумажная,10000,22.6 x 15.9 x 0.2,,119
926657,2545748,9785926822776,Пушкин А.,0+,2016,0,Речь СПб,48,У Лукоморья…,https://img-gorod.ru/upload/iblock/3f9/3f9f0627f242a811b6cbad169da86f16.jpg,,,0,Образ речи,,Твердая бумажная,7000,30.5 x 27.5 x 0.9,Бычков,476
929424,2548147,9785815913936,Пушкин А.,16+,2016,0,Захаров,256,Письма жене. С приложением работы Модеста Гофмана. Невеста и жена Пушкина,https://img-gorod.ru/upload/iblock/8b7/8b74bcf4d06b8bcda2805cbfdab96d93.jpg,,,0,,,Твердая бумажная,1500,20.7 x 13 x 1.4,,316
929506,2549214,9785699914890,Пушкин А.,16+,2016,0,Эксмо,160,Повести покойного Ивана Петровича Белкина,https://img-gorod.ru/upload/iblock/17f/17f38ba6cdcdb3ecc2c50cdb0e72f073.jpg,,,0,Pocket book,,Мягкая глянцевая,4000,18 x 11.6 x 1,,124
929509,2549217,9785699914937,Пушкин А.,16+,2016,1,Эксмо,160,Повести покойного Ивана Петровича Белкина,https://img-gorod.ru/upload/iblock/dfa/dfa1b534b4b02e7792aa43eb58c7f40c.jpg,,,0,100 главных книг,,Твердая глянцевая,4000,18 x 11.6 x 1.1,,129
931273,2549830,9785699919819,Пушкин А.,16+,2016,0,Издательство Э,640,Евгений Онегин,https://img-gorod.ru/upload/iblock/03a/03a0084171530318b29d4592974f91ab.jpg,,,0,Книги-легенды,,Твердая бумажная,3000,20.5 x 13 x 3.6,,254
